"Date","Project","Region","Island","Site","Latitude","Longitude","Survey_Method","Depth","Transect_Number","Transect_Distance","Transect_Segment","Transect_Length","Transect_Width","Survey_Area","Genus","Species","Colony_Length","Colony_Width","Size_Class","Disease_Type"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","60","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","30","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Montipora","Montipora_patula","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","40","","","Tissue_Loss"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","70","","","Tissue_Loss"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","40","","","Bleaching"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","30","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","40","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","50","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","100","","","Pigmentation_response"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","80","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","100","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","10","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","70","","","Tissue_Loss"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","20","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","50","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","60","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","50","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","15","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","15","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","60","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","40","","","Pigmentation_response"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","80","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","30","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","40","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","20","","","Tissue_Loss"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Pocillopora","Pocillopora_meandrina","10","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Montipora","Montipora_patula","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","60","","","Bleaching"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Pocillopora","Pocillopora_damicornis","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","60","","","Pigmentation_response"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","80","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","60","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Pocillopora","Pocillopora_meandrina","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","50","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","60","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","80","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","10","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Pigmentation_response"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","40","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Montipora","Montipora_capitata","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","25","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Pocillopora","Pocillopora_meandrina","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","10","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","80","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","60","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","30","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","60","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","100","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","10","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","60","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","30","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","25","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","60","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Swollen_patches"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","100","","","Pigmentation_response"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","60","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","20","","","Pigmentation_response"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","80","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","60","","","Algal_overgrowth"
